,stock_code,date_in,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,version,updated,created,min_price,max_price,var_price,var_price_3d,ma30,ma60,vma30,vma60,mid_price,open_dev_ma5,open_dev_ma10,close_dev_ma5,close_dev_ma10,diff,dea,macd,boll_low,boll_up,boll_relative,dividend_ind,rel_1y,rel_6m,rel_3m,rel_1m,rel_2w,rel_5d,ema5,ema10,ema20,ema30,ema60,ma_range,ema60_pos,v_diff0,v_diff1,v_diff2,v_diff3,v_diff4,v_diff5,rsi,rel_1m_v,rel_2w_v,rel_5d_v,rel_8w_var,rel_4w_var,rel_2w_var,decision,day_in
42,600198,1970-01-01 00:00:00,2018-03-08 00:00:00,8.16,8.23,8.03,7.99,146358.02,-0.16,-1.95,8.236,8.117,7.409,243917.13,297636.77,240492.36,1.68,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
43,600198,1970-01-01 00:00:00,2018-03-09 00:00:00,8.1,8.57,8.38,8.04,247667.95,0.35,4.36,8.22,8.219,7.449,246222.85,292493.62,250854.95,2.85,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
44,600198,1970-01-01 00:00:00,2018-03-12 00:00:00,8.42,8.66,8.52,8.32,232424.67,0.13,1.55,8.286,8.289,7.534,221246.1,272247.72,260397.94,2.67,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
45,600198,1970-01-01 00:00:00,2018-03-13 00:00:00,8.48,8.76,8.57,8.29,234538.84,0.07,0.82,8.338,8.381,7.645,209684.8,271658.95,249416.35,2.7,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
46,600198,1970-01-01 00:00:00,2018-03-14 00:00:00,8.46,8.55,8.39,8.35,139742.52,-0.17,-1.99,8.378,8.38,7.742,200146.4,249212.44,241412.65,1.61,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
47,600198,1970-01-01 00:00:00,2018-03-15 00:00:00,8.35,8.41,8.22,7.88,167245.73,-0.16,-1.91,8.416,8.326,7.811,204323.94,224120.53,235093.85,1.92,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
48,600198,1970-01-01 00:00:00,2018-03-16 00:00:00,8.29,8.39,8.15,8.14,111663.14,-0.06,-0.73,8.37,8.295,7.89,177122.98,211672.92,231031.01,1.28,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
49,600198,1970-01-01 00:00:00,2018-03-19 00:00:00,8.15,8.19,8.07,8.0,94430.14,-0.08,-0.98,8.28,8.283,7.959,149524.07,185385.09,229185.02,1.09,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
50,600198,1970-01-01 00:00:00,2018-03-20 00:00:00,8.07,8.18,8.07,7.95,90393.21,0.0,0.0,8.18,8.259,8.037,120694.95,165189.88,225138.82,1.04,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
51,600198,1970-01-01 00:00:00,2018-03-21 00:00:00,8.11,8.68,8.4,8.11,265497.56,0.32,3.96,8.182,8.28,8.132,145845.96,172996.18,233791.34,3.05,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
52,600198,1970-01-01 00:00:00,2018-03-22 00:00:00,8.23,8.4,8.27,8.1,131757.02,-0.14,-1.67,8.192,8.304,8.211,138748.21,171536.08,234586.42,1.51,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
53,600198,1970-01-01 00:00:00,2018-03-23 00:00:00,7.9,7.98,7.45,7.44,230031.7,-0.82,-9.91,8.052,8.211,8.215,162421.93,169772.45,231133.03,2.64,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
54,600198,1970-01-01 00:00:00,2018-03-26 00:00:00,7.4,7.58,7.56,6.93,141912.62,0.11,1.48,7.95,8.115,8.202,171918.42,160721.25,216484.48,1.63,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
55,600198,1970-01-01 00:00:00,2018-03-27 00:00:00,7.68,8.15,7.93,7.66,170585.08,0.38,5.03,7.922,8.051,8.216,187956.8,154325.87,212992.41,1.96,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
56,600198,1970-01-01 00:00:00,2018-03-28 00:00:00,7.81,7.98,7.81,7.77,110343.04,-0.12,-1.51,7.804,7.993,8.187,156925.89,151385.92,200299.18,1.27,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
57,600198,1970-01-01 00:00:00,2018-03-29 00:00:00,7.83,7.97,7.85,7.73,84997.16,0.03,0.38,7.72,7.956,8.141,147573.92,143161.07,183640.8,0.98,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
58,600198,1970-01-01 00:00:00,2018-03-30 00:00:00,7.9,8.35,8.23,7.8,195941.23,0.37,4.71,7.876,7.964,8.13,140755.83,151588.88,181630.9,2.25,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
59,600198,1970-01-01 00:00:00,2018-04-02 00:00:00,8.35,8.45,8.37,8.18,194726.3,0.15,1.82,8.038,7.994,8.139,151318.56,161618.49,173501.79,2.24,0,2018-05-17 17:41:23,1970-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000-01-01
